Date,Value
1980-01-01,3.95083406496929
1980-04-01,3.67398648648648
1980-07-01,1.83299389002036
1980-10-01,2.64
1981-01-01,2.6500389711613597
1981-04-01,2.31586940015187
1981-07-01,2.82003710575138
1981-10-01,1.44352219415375
1982-01-01,0.8182141586623679
1982-04-01,1.5172900494001498
1982-07-01,1.87695516162669
1982-10-01,0.238826339133394
1983-01-01,-0.0680735194009623
1983-04-01,1.26021798365126
1983-07-01,1.17726202489066
1983-10-01,0.8976063829787271
1984-01-01,1.12026359143327
1984-04-01,1.07526881720431
1984-07-01,1.09606705351386
1984-10-01,0.733418367346963
1985-01-01,0.633111744222854
1985-04-01,1.2268008807801
1985-07-01,0.7147296457427209
1985-10-01,0.8947855600123291
1986-01-01,0.21406727828747898
1986-04-01,-0.213610009154732
1986-07-01,0.7339449541284441
1986-10-01,0.5464480874316839
1987-01-01,1.1171497584541201
1987-04-01,1.3138250223947598
1987-07-01,1.14942528735629
1987-10-01,0.8449883449883449
1988-01-01,0.60676105171917
1988-04-01,1.26364158529581
1988-07-01,1.33295519001702
1988-10-01,1.0355443604814
1989-01-01,1.10803324099723
1989-04-01,1.6438356164383603
1989-07-01,0.808625336927206
1989-10-01,0.96256684491979
1990-01-01,1.7213983050847501
1990-04-01,1.0153605831814598
1990-07-01,1.72680412371135
1990-10-01,1.6214846719026899
1991-01-01,0.822737471952145
1991-04-01,0.5934718100890041
1991-07-01,0.7866273352999109
1991-10-01,0.756097560975636
1992-01-01,0.7020091987412049
1992-04-01,0.8173076923076891
1992-07-01,0.786838340486422
1992-10-01,0.7097232079488841
1993-01-01,0.8456659619450171
1993-04-01,0.768693221523423
1993-07-01,0.39297272306982706
1993-10-01,0.690766751093699
1994-01-01,0.640292705236676
1994-04-01,0.636219041127031
1994-07-01,0.8805599458117079
1994-10-01,0.47000895255146996
1995-01-01,0.82423702383605
1995-04-01,0.8837825894829671
1995-07-01,0.43802014892685803
1995-10-01,0.4797208896641921
1996-01-01,0.911458333333337
1996-04-01,0.989247311827955
1996-07-01,0.532367972742765
1996-10-01,0.7201864011861869
1997-01-01,0.672975814931643
1997-04-01,0.39690829329432703
1997-07-01,0.395339159384124
1997-10-01,0.39378238341967703
1998-01-01,0.268373245251862
1998-04-01,0.535309862054774
1998-07-01,0.38910505836574705
1998-10-01,0.34679722562221005
1999-01-01,0.38625736938402505
1999-04-01,0.97205346294045
1999-07-01,0.621740874448445
1999-10-01,0.617899142914097
2000-01-01,0.9904912836767129
2000-04-01,1.05923891722244
2000-07-01,0.7958074534161501
2000-10-01,0.539187367610242
2001-01-01,0.95767094426356
2001-04-01,1.04344526655283
2001-07-01,0.131430717236203
2001-10-01,-0.281267579223725
2002-01-01,0.35727717186914293
2002-04-01,1.08675285741053
2002-07-01,0.42632066728452206
2002-10-01,0.31376891842009497
2003-01-01,1.01195952161911
2003-04-01,0.36429872495446897
2003-07-01,0.490018148820322
2003-10-01,0.0180603214737247
2004-01-01,0.9028530155290799
2004-04-01,1.4316392269148301
2004-07-01,0.352858151023281
2004-10-01,0.597749648382558
2005-01-01,0.629150646627056
2005-04-01,1.33726988537686
2005-07-01,1.2167952013710401
2005-10-01,0.507958008804608
2006-01-01,0.539083557951489
2006-04-01,1.6923592493297401
2006-07-01,0.560224089635865
2006-10-01,-0.852039980337538
2007-01-01,1.01917038506035
2007-04-01,1.9173290885979302
2007-07-01,0.275928711193016
2007-10-01,0.7112145553268009
2008-01-01,1.13677364185591
2008-04-01,2.19534465606688
2008-07-01,1.16305534624079
2008-10-01,-2.82852942920165
2009-01-01,-0.497633075000065
2009-04-01,1.06030233709879
2009-07-01,0.679071981630037
2009-10-01,0.20118858880576
2010-01-01,0.40141505360425
2010-04-01,0.47507215167904293
2010-07-01,0.0932504983551205
2010-10-01,0.294916320739454
2011-01-01,1.26482237514333
2011-04-01,1.74331089219681
2011-07-01,0.408517984250489
2011-10-01,-0.152055770464975
2012-01-01,0.7956386559205691
2012-04-01,0.827531738138412
2012-07-01,0.21932814798266898
2012-10-01,0.0360404695392824
2013-01-01,0.590329875755822
2013-04-01,0.540980611864743
2013-07-01,0.37797934132595395
2013-10-01,-0.27906764611145
2014-01-01,0.7612225296713879
2014-04-01,1.18086781372786
2014-07-01,0.114675844472626
2014-10-01,-0.803351756605549
2015-01-01,-0.543199001688326
2015-04-01,1.2055956442996
2015-07-01,0.262677373843337
2015-10-01,-0.44984368771111294
2016-01-01,0.064634065805905
2016-04-01,1.1723505565470802
2016-07-01,0.332681941074896
2016-10-01,0.222574197162863
2017-01-01,0.7907369629848109
2017-04-01,0.5435177057500179
2017-07-01,0.396615691380691
2017-10-01,0.370629636262026
2018-01-01,0.8861183797928001
2018-04-01,1.0330755668451101
2018-07-01,0.327267567757511
2018-10-01,-0.0574947362577725
2019-01-01,0.335116034257493
2019-04-01,1.1985132267461
2019-07-01,0.274166007843393
2019-10-01,0.213017997422981
2020-01-01,0.41942742194710203
2020-04-01,-0.540035417236732
2020-07-01,1.13148537465285
2020-10-01,0.229950250160706
2021-01-01,1.07311440024275
2021-04-01,2.3397886944835298
2021-07-01,1.6009753139137097
2021-10-01,1.5177614267615402
2022-01-01,2.28346447244157
2022-04-01,2.97383289846637
2022-07-01,1.3146621458421999
2022-10-01,0.36716127544967203
2023-01-01,1.0449065567158
2023-04-01,1.19233217201163
2023-07-01,0.8664265465993198
2023-10-01,0.1045077381353352
2024-01-01,1.0425755425039185
